Timestamp,Wind_Speed_ms,Wind_Power_MW,Solar_Power_MW,Total_Renewable_MW,Load_Demand_MW,Renewable_Penetration_pct,Voltage_pu,Frequency_Hz,Harmonics_THD_pct,Power_Factor
2023-01-22 08:00:00,5.5,6.0,46.83,52.83,312.08,16.93,0.9943,59.806,3.39,0.99
2023-01-22 09:00:00,9.78,33.66,57.24,90.9,294.85,30.83,1.0071,60.106,4.29,0.944
2023-01-22 10:00:00,6.69,10.8,77.87,88.67,313.06,28.32,1.0226,59.926,4.46,0.941
2023-01-22 11:00:00,10.0,35.97,92.52,128.49,366.2,35.09,0.999,60.096,4.51,0.934
2023-01-22 12:00:00,10.76,44.82,103.14,147.96,375.74,39.38,0.9867,60.005,3.97,0.964
2023-01-22 13:00:00,10.63,43.21,109.89,153.1,351.38,43.57,0.9758,60.017,4.17,0.92
2023-01-22 14:00:00,8.87,25.1,74.49,99.59,405.15,24.58,0.9686,59.986,4.21,0.961
2023-01-22 15:00:00,8.64,23.23,60.37,83.59,446.18,18.74,1.0115,60.123,3.46,0.939
2023-01-22 16:00:00,6.0,7.78,64.0,71.78,393.55,18.24,1.0097,59.878,4.18,0.93
2023-01-22 17:00:00,10.43,40.82,27.96,68.77,477.11,14.41,1.0101,60.06,4.01,0.941
2023-01-22 18:00:00,6.9,11.83,9.56,21.39,454.11,4.71,0.997,60.105,3.82,0.948
2023-01-22 19:00:00,8.48,21.93,9.56,31.49,499.39,6.31,1.0275,60.067,3.23,0.938
2023-01-22 20:00:00,6.99,12.29,9.56,21.85,462.2,4.73,0.9898,60.227,3.81,0.971
2023-01-22 21:00:00,5.94,7.53,9.56,17.09,428.12,3.99,1.0187,59.942,3.76,0.934
2023-01-22 22:00:00,9.41,29.97,9.56,39.53,425.16,9.3,0.9983,60.093,4.02,0.95
2023-01-22 23:00:00,5.38,5.61,9.56,15.17,462.25,3.28,0.9875,59.984,3.11,0.96
2023-01-23 00:00:00,10.24,38.66,9.56,48.22,529.12,9.11,1.0109,60.12,3.21,0.95
2023-01-23 01:00:00,7.22,13.57,9.56,23.13,470.7,4.91,1.0077,59.994,3.47,0.964
2023-01-23 02:00:00,5.0,4.5,9.56,14.06,491.76,2.86,1.0069,59.955,3.21,0.94
2023-01-23 03:00:00,8.58,22.72,9.56,32.28,397.54,8.12,1.0008,60.127,3.72,0.96
2023-01-23 04:00:00,5.33,5.44,9.56,15.0,421.9,3.56,0.9989,59.945,3.99,0.962
2023-01-23 05:00:00,6.93,12.0,9.56,21.56,367.37,5.87,1.0472,59.854,3.51,0.968
2023-01-23 06:00:00,9.95,35.45,9.56,45.01,368.66,12.21,1.0225,59.947,4.09,0.92
2023-01-23 07:00:00,5.44,5.79,34.66,40.45,379.9,10.65,1.0134,60.06,3.21,0.957
2023-01-23 08:00:00,10.88,46.31,48.37,94.67,349.35,27.1,0.9995,60.145,3.71,0.96
2023-01-23 09:00:00,5.03,4.57,66.18,70.75,366.94,19.28,1.0182,60.013,3.42,0.936
2023-01-23 10:00:00,6.73,10.96,90.64,101.6,418.4,24.28,1.0079,60.136,3.81,0.932
2023-01-23 11:00:00,10.19,38.05,112.15,150.2,386.4,38.87,0.9966,59.876,4.69,0.924
2023-01-23 12:00:00,7.21,13.51,111.88,125.39,448.95,27.93,0.9911,59.962,3.66,0.921
2023-01-23 13:00:00,5.71,6.71,98.69,105.4,413.49,25.49,0.9958,59.976,4.12,0.956
2023-01-23 14:00:00,7.52,15.32,95.11,110.43,488.5,22.61,0.9343,59.992,3.9,0.989
2023-01-23 15:00:00,6.89,11.79,67.97,79.76,541.07,14.74,1.0027,60.008,4.23,0.934
2023-01-23 16:00:00,10.9,46.61,56.98,103.58,447.18,23.16,0.9879,60.073,3.59,0.934
2023-01-23 17:00:00,7.19,13.4,32.1,45.5,517.6,8.79,1.031,59.952,3.39,0.948
2023-01-23 18:00:00,10.52,41.94,9.56,51.5,574.31,8.97,0.9995,60.011,3.21,0.92
2023-01-23 19:00:00,11.24,51.16,9.56,60.72,560.64,10.83,0.9751,59.993,3.65,0.933
2023-01-23 20:00:00,8.04,18.69,9.56,28.25,581.18,4.86,0.9985,59.902,3.38,0.947
2023-01-23 21:00:00,11.37,52.91,9.56,62.47,548.61,11.39,0.9779,59.987,4.1,0.929
2023-01-23 22:00:00,7.64,16.06,9.56,25.62,559.59,4.58,1.009,59.98,3.7,0.973
2023-01-23 23:00:00,11.75,58.38,9.56,67.94,536.84,12.66,1.0046,59.982,3.87,0.92
2023-01-24 00:00:00,5.63,6.41,9.56,15.97,555.77,2.87,1.0189,59.997,3.59,0.967
2023-01-24 01:00:00,9.81,33.98,9.56,43.54,504.89,8.62,0.9833,60.004,3.26,0.977
2023-01-24 02:00:00,8.46,21.77,9.56,31.33,482.19,6.5,1.0,59.953,3.57,0.956
2023-01-24 03:00:00,7.71,16.52,9.56,26.08,434.52,6.0,0.9721,60.123,4.12,0.945
2023-01-24 04:00:00,9.43,30.18,9.56,39.74,408.77,9.72,1.0131,59.88,4.03,0.952
2023-01-24 05:00:00,9.93,35.22,9.56,44.78,390.26,11.47,1.0092,59.926,4.12,0.938
2023-01-24 06:00:00,5.03,4.58,9.56,14.14,399.61,3.54,1.0096,60.272,3.89,0.92
2023-01-24 07:00:00,6.17,8.45,35.48,43.93,365.42,12.02,0.9988,59.895,3.34,0.927
2023-01-24 08:00:00,9.99,35.91,52.93,88.84,383.43,23.17,1.006,59.869,3.69,0.943
2023-01-24 09:00:00,9.66,32.5,69.58,102.08,440.31,23.18,1.0298,60.078,3.47,0.924
2023-01-24 10:00:00,11.76,58.58,103.15,161.74,413.91,39.08,0.9904,59.804,4.09,0.93
2023-01-24 11:00:00,10.33,39.65,84.63,124.28,393.46,31.59,0.9996,59.985,3.74,0.95
2023-01-24 12:00:00,11.66,57.0,81.49,138.49,459.44,30.14,0.9753,60.222,4.08,0.944
2023-01-24 13:00:00,9.92,35.12,98.93,134.05,434.63,30.84,0.9796,59.853,4.29,0.962
2023-01-24 14:00:00,7.09,12.81,104.48,117.29,410.92,28.54,0.9991,59.809,4.45,0.947
2023-01-24 15:00:00,5.74,6.8,68.5,75.3,467.02,16.12,1.0205,59.851,4.07,0.952
2023-01-24 16:00:00,10.47,41.35,44.23,85.58,464.61,18.42,0.993,60.092,4.31,0.93
2023-01-24 17:00:00,9.51,30.95,30.69,61.64,530.35,11.62,0.9941,60.111,3.29,0.92
2023-01-24 18:00:00,5.34,5.47,9.56,15.03,556.91,2.7,0.9916,59.943,3.07,0.941
2023-01-24 19:00:00,7.52,15.31,9.56,24.87,616.38,4.04,0.9889,60.063,3.74,0.934
2023-01-24 20:00:00,11.7,57.62,9.56,67.18,579.21,11.6,1.0047,60.137,3.52,0.943
2023-01-24 21:00:00,8.5,22.13,9.56,31.69,559.51,5.66,0.9695,60.174,3.37,0.927
2023-01-24 22:00:00,8.03,18.63,9.56,28.19,581.24,4.85,1.0251,59.97,3.43,0.965
2023-01-24 23:00:00,8.2,19.88,9.56,29.44,474.56,6.2,0.9861,59.765,3.39,0.934
2023-01-25 00:00:00,6.46,9.71,9.56,19.27,527.21,3.66,1.0141,59.912,3.58,0.942
2023-01-25 01:00:00,7.58,15.68,9.56,25.24,519.82,4.86,0.9741,59.952,3.54,0.948
2023-01-25 02:00:00,7.59,15.73,9.56,25.29,427.17,5.92,1.0128,59.97,3.63,0.971
2023-01-25 03:00:00,5.37,5.56,9.56,15.12,480.68,3.15,1.0131,59.975,3.74,0.984
2023-01-25 04:00:00,10.37,40.18,9.56,49.74,433.07,11.49,1.0065,60.11,3.62,0.983
2023-01-25 05:00:00,7.92,17.85,9.56,27.41,390.32,7.02,0.9794,60.123,3.39,0.922
2023-01-25 06:00:00,10.76,44.79,9.56,54.35,406.31,13.38,1.0037,59.982,3.43,0.939
2023-01-25 07:00:00,10.95,47.3,34.29,81.59,445.74,18.3,0.9745,60.112,3.72,0.933
2023-01-25 08:00:00,6.48,9.81,44.29,54.1,379.76,14.25,0.9935,60.035,4.03,0.953
2023-01-25 09:00:00,9.6,31.87,82.33,114.2,385.06,29.66,1.0176,60.014,4.35,0.947
2023-01-25 10:00:00,8.31,20.63,103.57,124.2,373.55,33.25,1.0126,60.1,4.33,0.928
2023-01-25 11:00:00,11.16,50.05,101.88,151.93,377.29,40.27,0.9963,60.02,4.04,0.925
2023-01-25 12:00:00,6.51,9.93,118.74,128.67,447.83,28.73,0.9776,60.213,4.16,0.921
2023-01-25 13:00:00,9.74,33.31,80.51,113.83,420.68,27.06,1.0102,59.862,4.11,0.92
2023-01-25 14:00:00,9.25,28.53,85.73,114.27,473.67,24.12,0.998,59.953,3.97,0.92
2023-01-25 15:00:00,7.07,12.71,75.67,88.37,482.36,18.32,0.9518,59.989,3.92,0.962
2023-01-25 16:00:00,5.96,7.61,55.86,63.47,534.51,11.87,1.0145,60.042,3.73,0.976
2023-01-25 17:00:00,9.56,31.47,31.45,62.92,550.28,11.43,0.9984,60.125,3.79,0.974
2023-01-25 18:00:00,10.17,37.87,9.56,47.43,586.85,8.08,1.0232,59.994,3.88,0.966
2023-01-25 19:00:00,7.21,13.49,9.56,23.05,550.14,4.19,0.9777,59.852,3.19,0.929
2023-01-25 20:00:00,9.51,31.0,9.56,40.56,560.65,7.23,0.9357,60.08,3.89,0.924
2023-01-25 21:00:00,7.77,16.86,9.56,26.42,536.07,4.93,1.0051,60.07,3.23,0.92
2023-01-25 22:00:00,9.99,35.92,9.56,45.48,542.4,8.38,1.005,59.803,3.23,0.936
2023-01-25 23:00:00,6.39,9.41,9.56,18.97,551.59,3.44,0.9658,59.994,4.04,0.951
2023-01-26 00:00:00,11.23,51.01,9.56,60.57,542.25,11.17,0.9793,59.839,4.18,0.926
2023-01-26 01:00:00,7.01,12.41,9.56,21.97,468.46,4.69,1.0546,59.928,3.15,0.957
2023-01-26 02:00:00,7.57,15.64,9.56,25.2,497.08,5.07,0.9934,59.905,3.54,0.962
2023-01-26 03:00:00,5.41,5.69,9.56,15.25,486.52,3.13,1.0143,60.075,3.25,0.94
2023-01-26 04:00:00,5.78,6.95,9.56,16.51,434.84,3.8,0.9866,60.006,3.56,0.922
2023-01-26 05:00:00,8.61,22.99,9.56,32.55,458.62,7.1,0.9575,59.867,3.97,0.975
2023-01-26 06:00:00,6.87,11.69,9.56,21.25,363.67,5.84,0.996,60.083,4.07,0.949
2023-01-26 07:00:00,10.85,45.96,33.1,79.06,339.85,23.26,0.9924,59.861,4.1,0.982
2023-01-26 08:00:00,5.1,4.78,44.76,49.54,320.52,15.46,0.9905,60.033,3.66,0.947
2023-01-26 09:00:00,7.65,16.14,74.67,90.81,422.07,21.52,0.9956,59.922,4.03,0.947
2023-01-26 10:00:00,7.36,14.36,102.52,116.88,406.52,28.75,1.0024,59.97,3.89,0.922
2023-01-26 11:00:00,5.14,4.88,91.21,96.08,400.65,23.98,0.9946,60.055,4.39,0.934
2023-01-26 12:00:00,5.87,7.28,89.63,96.91,430.83,22.49,0.9725,60.056,4.32,0.92
2023-01-26 13:00:00,7.9,17.72,80.32,98.04,412.09,23.79,1.0073,60.138,4.03,0.92
2023-01-26 14:00:00,8.45,21.72,73.31,95.03,544.36,17.46,0.9593,59.993,3.67,0.96
2023-01-26 15:00:00,7.83,17.28,70.48,87.76,500.0,17.55,0.9572,60.032,3.64,0.939
2023-01-26 16:00:00,8.72,23.84,56.27,80.11,522.83,15.32,1.0133,59.956,3.34,0.937
2023-01-26 17:00:00,9.17,27.72,27.8,55.52,561.43,9.89,1.0092,60.016,4.01,0.932
2023-01-26 18:00:00,5.07,4.69,9.56,14.25,569.52,2.5,0.9986,60.038,3.5,0.942
2023-01-26 19:00:00,8.25,20.2,9.56,29.76,571.51,5.21,0.9716,59.985,3.43,0.971
2023-01-26 20:00:00,11.74,58.32,9.56,67.88,544.39,12.47,0.9846,59.818,3.72,0.949
2023-01-26 21:00:00,8.63,23.16,9.56,32.72,578.94,5.65,0.9942,60.028,3.93,0.925
2023-01-26 22:00:00,9.74,33.29,9.56,42.85,611.55,7.01,0.9674,60.032,3.26,0.969
2023-01-26 23:00:00,7.18,13.34,9.56,22.9,580.02,3.95,0.9848,59.926,3.94,0.983
2023-01-27 00:00:00,10.42,40.71,9.56,50.27,566.75,8.87,1.0122,59.868,4.07,0.957
2023-01-27 01:00:00,10.41,40.62,9.56,50.18,480.22,10.45,1.0275,60.145,4.16,0.965
2023-01-27 02:00:00,8.65,23.29,9.56,32.85,440.76,7.45,0.9909,60.045,3.55,0.972
2023-01-27 03:00:00,11.83,59.63,9.56,69.19,441.57,15.67,1.0136,59.977,3.53,0.92
2023-01-27 04:00:00,5.88,7.31,9.56,16.87,423.62,3.98,0.9613,59.881,3.45,0.986
2023-01-27 05:00:00,5.12,4.83,9.56,14.39,434.69,3.31,1.0129,59.912,3.4,0.971
2023-01-27 06:00:00,10.39,40.39,9.56,49.95,335.67,14.88,0.9824,60.13,3.47,0.955
2023-01-27 07:00:00,10.65,43.49,38.13,81.61,422.64,19.31,1.0042,60.016,3.99,0.942
2023-01-27 08:00:00,5.84,7.18,47.02,54.19,368.71,14.7,0.9936,59.945,3.77,0.92
2023-01-27 09:00:00,6.86,11.62,79.74,91.36,363.95,25.1,1.0239,60.056,4.37,0.936
2023-01-27 10:00:00,5.12,4.84,69.14,73.98,356.08,20.78,0.9804,59.921,3.45,0.953
2023-01-27 11:00:00,7.05,12.63,91.77,104.4,352.21,29.64,1.0096,60.157,4.24,0.92
2023-01-27 12:00:00,10.41,40.64,99.62,140.26,446.65,31.4,0.9913,60.143,4.39,0.939
2023-01-27 13:00:00,8.63,23.1,99.33,122.44,447.54,27.36,0.9941,59.96,4.31,0.92
2023-01-27 14:00:00,7.44,14.81,103.79,118.6,431.75,27.47,0.9936,59.943,4.44,0.934
2023-01-27 15:00:00,7.6,15.82,78.17,93.99,456.7,20.58,0.981,59.741,4.14,0.92
2023-01-27 16:00:00,5.01,4.53,53.81,58.34,508.88,11.46,0.9986,59.85,4.16,0.92
2023-01-27 17:00:00,7.1,12.88,36.26,49.14,589.11,8.34,0.9979,59.863,3.5,0.954
2023-01-27 18:00:00,9.53,31.11,9.56,40.67,546.67,7.44,1.0041,60.01,3.65,0.936
2023-01-27 19:00:00,11.82,59.44,9.56,69.0,519.05,13.29,1.0004,59.967,3.28,0.936
2023-01-27 20:00:00,10.93,47.0,9.56,56.56,560.08,10.1,1.015,59.863,3.21,0.934
2023-01-27 21:00:00,5.17,4.96,9.56,14.52,555.96,2.61,1.0182,59.966,3.29,0.99
2023-01-27 22:00:00,11.29,51.81,9.56,61.37,473.55,12.96,0.9777,60.05,3.36,0.958
2023-01-27 23:00:00,10.48,41.47,9.56,51.03,537.41,9.49,1.0164,60.05,3.45,0.961
2023-01-28 00:00:00,10.46,41.23,9.56,50.79,433.67,11.71,0.9751,59.808,3.41,0.931
2023-01-28 01:00:00,8.21,19.89,9.56,29.45,441.63,6.67,1.0111,59.983,3.16,0.958
2023-01-28 02:00:00,7.79,16.99,9.56,26.55,454.89,5.84,1.0118,59.857,4.03,0.944
2023-01-28 03:00:00,7.12,13.0,9.56,22.56,411.91,5.48,0.9612,60.085,3.12,0.933
2023-01-28 04:00:00,5.46,5.86,9.56,15.42,350.18,4.4,1.0014,60.073,3.82,0.987
2023-01-28 05:00:00,6.6,10.34,9.56,19.9,307.99,6.46,0.99,59.906,3.28,0.96
2023-01-28 06:00:00,6.73,10.96,9.56,20.52,405.3,5.06,0.9843,59.918,4.01,0.959
2023-01-28 07:00:00,8.39,21.25,31.38,52.63,321.65,16.36,1.0254,59.955,4.22,0.926
2023-01-28 08:00:00,10.23,38.57,47.97,86.54,317.49,27.26,0.9842,59.781,4.2,0.92
2023-01-28 09:00:00,8.32,20.71,71.05,91.75,319.15,28.75,0.981,60.04,4.25,0.94
2023-01-28 10:00:00,5.4,5.68,69.58,75.27,334.04,22.53,0.9993,59.976,3.46,0.932
2023-01-28 11:00:00,11.7,57.73,109.89,167.62,336.86,49.76,1.0087,60.114,4.98,0.947
2023-01-28 12:00:00,11.6,56.18,113.69,169.87,341.04,49.81,0.9922,59.908,4.87,0.949
2023-01-28 13:00:00,10.5,41.63,99.84,141.47,361.7,39.11,1.0194,59.95,4.68,0.94
2023-01-28 14:00:00,11.94,61.27,81.4,142.66,398.44,35.81,1.007,59.86,4.38,0.956
2023-01-28 15:00:00,8.81,24.63,82.35,106.98,404.44,26.45,0.9538,59.905,3.87,0.946
2023-01-28 16:00:00,11.74,58.24,55.55,113.79,419.22,27.14,0.9867,59.888,4.44,0.924
2023-01-28 17:00:00,5.53,6.09,36.51,42.59,460.85,9.24,0.9878,60.097,3.48,0.943
2023-01-28 18:00:00,7.56,15.55,9.56,25.11,463.1,5.42,1.009,59.925,3.67,0.951
2023-01-28 19:00:00,6.58,10.25,9.56,19.81,524.09,3.78,0.9471,60.007,3.18,0.967
2023-01-28 20:00:00,6.37,9.31,9.56,18.87,402.25,4.69,1.0505,59.957,4.02,0.953
2023-01-28 21:00:00,5.99,7.72,9.56,17.28,511.72,3.38,1.0103,59.867,3.21,0.938
2023-01-28 22:00:00,9.36,29.49,9.56,39.05,508.13,7.69,1.0022,59.98,3.38,0.967
2023-01-28 23:00:00,10.47,41.31,9.56,50.87,395.46,12.86,1.0223,60.059,3.82,0.954
2023-01-29 00:00:00,9.05,26.67,9.56,36.23,429.82,8.43,1.046,59.876,3.93,0.978
2023-01-29 01:00:00,6.03,7.89,9.56,17.45,409.11,4.26,1.017,60.076,3.7,0.95
2023-01-29 02:00:00,10.68,43.83,9.56,53.39,356.74,14.97,1.0175,59.915,3.53,0.925
2023-01-29 03:00:00,9.45,30.4,9.56,39.96,354.34,11.28,1.0015,59.95,3.23,0.97
2023-01-29 04:00:00,7.72,16.55,9.56,26.11,324.52,8.04,0.9964,60.05,3.92,0.936
2023-01-29 05:00:00,9.72,33.05,9.56,42.61,393.37,10.83,0.9894,59.932,4.2,0.953
2023-01-29 06:00:00,6.82,11.42,9.56,20.98,355.8,5.9,0.9829,59.999,3.93,0.952
2023-01-29 07:00:00,7.42,14.68,35.84,50.53,357.65,14.13,0.9848,59.968,3.74,0.947
2023-01-29 08:00:00,11.42,53.65,54.94,108.59,338.36,32.09,0.9698,60.021,4.55,0.937
2023-01-29 09:00:00,7.03,12.53,64.33,76.86,285.64,26.91,0.9958,59.768,3.95,0.92
2023-01-29 10:00:00,8.29,20.51,93.72,114.23,311.99,36.61,0.9626,59.828,4.26,0.92
2023-01-29 11:00:00,11.23,51.0,78.02,129.02,355.48,36.29,1.0002,60.072,4.2,0.962
2023-01-29 12:00:00,9.95,35.51,96.66,132.17,321.17,41.15,0.9952,60.117,4.27,0.946
2023-01-29 13:00:00,5.44,5.78,81.63,87.41,399.07,21.9,1.0007,59.912,4.21,0.982
2023-01-29 14:00:00,6.03,7.9,74.99,82.89,391.76,21.16,0.9874,59.979,3.95,0.923
2023-01-29 15:00:00,5.05,4.65,63.55,68.2,409.01,16.67,1.0599,60.03,3.65,0.944
2023-01-29 16:00:00,9.42,30.06,51.87,81.93,461.43,17.76,1.0254,60.071,3.61,0.968
2023-01-29 17:00:00,8.13,19.37,27.57,46.94,470.46,9.98,0.9741,59.795,3.24,0.936
2023-01-29 18:00:00,5.94,7.54,9.56,17.1,459.38,3.72,1.0043,59.906,3.66,0.939
2023-01-29 19:00:00,11.71,57.74,9.56,67.3,513.2,13.11,0.9865,59.966,3.49,0.94
2023-01-29 20:00:00,8.71,23.77,9.56,33.33,448.8,7.43,0.979,60.067,3.3,0.939
2023-01-29 21:00:00,6.69,10.79,9.56,20.35,496.9,4.1,0.9728,60.244,3.74,0.959
2023-01-29 22:00:00,8.5,22.14,9.56,31.7,488.0,6.5,1.008,59.973,3.81,0.92
2023-01-29 23:00:00,9.76,33.44,9.56,43.0,447.85,9.6,0.9854,59.857,3.94,0.98
2023-01-30 00:00:00,5.53,6.1,9.56,15.66,526.95,2.97,1.0191,60.034,3.56,0.93
2023-01-30 01:00:00,6.92,11.94,9.56,21.5,456.32,4.71,1.0194,60.127,3.99,0.92
2023-01-30 02:00:00,10.65,43.47,9.56,53.03,496.55,10.68,1.0264,60.009,4.15,0.947
2023-01-30 03:00:00,8.22,19.98,9.56,29.54,438.27,6.74,0.9823,59.905,3.94,0.94
2023-01-30 04:00:00,8.83,24.75,9.56,34.31,404.82,8.48,1.0087,60.093,3.81,0.944
2023-01-30 05:00:00,8.03,18.64,9.56,28.2,431.95,6.53,1.012,60.062,3.43,0.954
2023-01-30 06:00:00,5.31,5.38,9.56,14.94,363.99,4.11,0.9901,59.892,4.07,0.962
2023-01-30 07:00:00,6.16,8.42,38.18,46.59,333.21,13.98,0.9832,60.038,3.55,0.98
2023-01-30 08:00:00,8.12,19.27,44.37,63.63,325.47,19.55,1.0302,60.102,3.59,0.93
2023-01-30 09:00:00,6.46,9.72,60.35,70.08,393.64,17.8,1.0028,60.12,3.8,0.96
2023-01-30 10:00:00,5.35,5.51,69.67,75.18,346.7,21.68,1.0106,59.997,3.49,0.958
2023-01-30 11:00:00,10.91,46.69,82.73,129.42,453.12,28.56,0.9807,59.971,4.55,0.92
2023-01-30 12:00:00,11.87,60.18,101.31,161.5,358.04,45.11,0.9711,60.138,4.49,0.92
2023-01-30 13:00:00,10.55,42.3,102.72,145.01,494.71,29.31,0.9857,59.886,4.14,0.92
2023-01-30 14:00:00,10.98,47.61,69.73,117.33,475.16,24.69,0.9951,60.049,4.15,0.952
2023-01-30 15:00:00,6.69,10.8,87.3,98.1,490.95,19.98,0.9767,59.865,3.9,0.951
2023-01-30 16:00:00,11.72,58.02,62.2,120.22,500.82,24.0,0.9974,60.111,3.51,0.95
2023-01-30 17:00:00,6.38,9.34,30.46,39.8,549.16,7.25,0.9655,59.97,3.76,0.942
2023-01-30 18:00:00,11.66,57.07,9.56,66.63,551.42,12.08,0.9764,60.125,3.96,0.942
2023-01-30 19:00:00,11.96,61.65,9.56,71.21,595.31,11.96,1.0122,60.048,3.66,0.946
2023-01-30 20:00:00,9.98,35.81,9.56,45.37,568.93,7.97,1.0113,59.874,3.92,0.94
2023-01-30 21:00:00,11.87,60.18,9.56,69.74,566.72,12.31,0.9909,60.141,3.47,0.962
2023-01-30 22:00:00,8.99,26.13,9.56,35.69,541.64,6.59,0.979,60.151,3.35,0.927
2023-01-30 23:00:00,6.82,11.4,9.56,20.96,535.48,3.91,0.9791,60.083,3.24,0.933
2023-01-31 00:00:00,8.06,18.84,9.56,28.4,525.81,5.4,0.992,59.919,3.48,0.951
2023-01-31 01:00:00,9.15,27.62,9.56,37.18,441.98,8.41,1.012,59.966,4.02,0.94
2023-01-31 02:00:00,5.51,6.03,9.56,15.59,427.85,3.64,1.0182,60.009,3.9,0.927
2023-01-31 03:00:00,9.36,29.49,9.56,39.05,465.6,8.39,0.9892,59.926,3.55,0.958
2023-01-31 04:00:00,11.87,60.18,9.56,69.74,425.14,16.4,0.9753,60.17,3.92,0.934
2023-01-31 05:00:00,6.33,9.13,9.56,18.69,394.5,4.74,1.0049,60.009,3.82,0.932
2023-01-31 06:00:00,10.55,42.25,9.56,51.81,385.23,13.45,0.9822,59.729,3.51,0.942
2023-01-31 07:00:00,11.36,52.71,27.94,80.65,385.46,20.92,0.9875,60.037,3.59,0.926
2023-01-31 08:00:00,11.61,56.28,43.44,99.71,355.55,28.05,1.0237,59.972,4.53,0.941
2023-01-31 09:00:00,11.72,57.97,78.69,136.66,351.68,38.86,1.0127,60.004,4.39,0.931
2023-01-31 10:00:00,8.65,23.3,93.11,116.41,390.55,29.81,1.0002,59.971,4.58,0.931
2023-01-31 11:00:00,11.84,59.77,92.69,152.47,370.67,41.13,0.9704,60.094,4.16,0.928
2023-01-31 12:00:00,10.3,39.35,99.18,138.53,432.26,32.05,1.001,60.12,4.34,0.96
2023-01-31 13:00:00,6.13,8.3,92.9,101.2,392.23,25.8,1.0187,60.034,3.74,0.95
2023-01-31 14:00:00,8.34,20.87,69.01,89.88,499.17,18.01,0.9907,59.968,3.62,0.92
2023-01-31 15:00:00,10.03,36.31,68.02,104.32,507.46,20.56,1.025,59.999,3.92,0.961
2023-01-31 16:00:00,6.73,10.98,47.33,58.31,524.25,11.12,1.0247,60.0,3.54,0.957
2023-01-31 17:00:00,9.48,30.71,28.19,58.91,566.05,10.41,1.0322,59.917,3.38,0.956
2023-01-31 18:00:00,9.67,32.51,9.56,42.07,601.88,6.99,1.0054,60.054,3.4,0.966
2023-01-31 19:00:00,6.14,8.33,9.56,17.89,591.99,3.02,1.0114,60.04,3.1,0.949
2023-01-31 20:00:00,8.96,25.86,9.56,35.42,509.62,6.95,1.0276,60.15,3.84,0.96
2023-01-31 21:00:00,10.4,40.51,9.56,50.07,523.17,9.57,1.008,60.123,3.68,0.938
2023-01-31 22:00:00,8.49,22.05,9.56,31.61,533.17,5.93,0.9894,59.927,3.21,0.965
2023-01-31 23:00:00,5.08,4.73,9.56,14.29,537.35,2.66,0.9908,60.076,3.22,0.954
2023-02-01 00:00:00,5.06,4.67,9.56,14.23,531.51,2.68,1.0045,59.899,3.16,0.922
2023-02-01 01:00:00,7.5,15.18,9.56,24.74,470.94,5.25,0.9737,60.065,3.72,0.969
2023-02-01 02:00:00,11.48,54.51,9.56,64.07,473.36,13.54,0.9958,59.948,3.36,0.943
2023-02-01 03:00:00,6.6,10.35,9.56,19.91,420.13,4.74,1.0215,59.893,3.85,0.943
2023-02-01 04:00:00,9.44,30.29,9.56,39.85,401.19,9.93,0.9552,60.025,3.22,0.938
2023-02-01 05:00:00,6.55,10.14,9.56,19.7,357.36,5.51,1.0301,59.728,3.36,0.941
2023-02-01 06:00:00,7.25,13.73,9.56,23.29,356.54,6.53,1.0218,59.821,4.02,0.953
2023-02-01 07:00:00,10.94,47.09,27.93,75.02,334.05,22.46,0.9886,59.986,4.17,0.924
2023-02-01 08:00:00,10.1,37.11,49.75,86.86,342.03,25.39,1.0083,60.013,3.58,0.92
2023-02-01 09:00:00,5.67,6.55,68.6,75.16,406.21,18.5,0.9982,59.965,4.19,0.923
2023-02-01 10:00:00,8.0,18.44,98.78,117.22,355.75,32.95,1.0213,59.851,4.15,0.948
2023-02-01 11:00:00,5.2,5.07,118.23,123.3,478.53,25.77,1.0171,59.924,4.36,0.939
2023-02-01 12:00:00,8.37,21.08,88.13,109.21,434.33,25.14,0.9695,60.044,4.1,0.965
2023-02-01 13:00:00,9.64,32.22,113.08,145.3,448.34,32.41,1.0085,60.067,4.33,0.939
2023-02-01 14:00:00,5.83,7.13,100.66,107.79,442.0,24.39,0.9934,60.003,4.48,0.96
2023-02-01 15:00:00,7.02,12.47,64.6,77.07,513.73,15.0,1.0002,60.116,3.53,0.932
2023-02-01 16:00:00,7.78,16.98,52.42,69.41,498.71,13.92,0.984,60.039,3.9,0.937
2023-02-01 17:00:00,11.44,53.85,31.87,85.72,539.61,15.89,1.0334,59.926,3.78,0.945
2023-02-01 18:00:00,11.95,61.48,9.56,71.04,628.08,11.31,1.0197,59.97,3.27,0.944
2023-02-01 19:00:00,5.31,5.4,9.56,14.96,558.03,2.68,0.9849,59.854,3.07,0.944
2023-02-01 20:00:00,10.33,39.65,9.56,49.21,598.68,8.22,0.9725,59.986,3.28,0.93
2023-02-01 21:00:00,7.6,15.82,9.56,25.38,539.82,4.7,0.9918,60.106,3.74,0.92
2023-02-01 22:00:00,7.75,16.74,9.56,26.3,550.23,4.78,1.0082,60.063,3.66,0.961
2023-02-01 23:00:00,10.28,39.11,9.56,48.67,589.08,8.26,1.004,60.137,3.72,0.958
2023-02-02 00:00:00,11.43,53.74,9.56,63.3,496.57,12.75,1.0238,59.969,3.29,0.934
