Timestamp,Hour,Date,Load_Demand_MW,Solar_GHI_Wm2,Solar_Power_MW,Wind_Speed_ms,Wind_Power_MW,Voltage_pu,Frequency_Hz,THD_percent,Power_Factor,Renewable_Penetration_%
2023-01-19 14:00:00,14,2023-01-19,5837.2,838,100.56,6.59,10.3,0.9955,60.113,3.77,0.949,1.9
2023-01-19 15:00:00,15,2023-01-19,6732.79,544,65.28,6.57,10.21,0.9952,59.994,3.94,0.95,1.12
2023-01-19 16:00:00,16,2023-01-19,8186.55,252,30.24,7.04,12.56,1.0021,60.165,3.25,0.95,0.52
2023-01-19 17:00:00,17,2023-01-19,7666.07,79,9.48,8.64,23.22,0.999,60.001,3.78,0.95,0.43
2023-01-19 18:00:00,18,2023-01-19,7553.0,0,0.0,7.62,15.93,0.9813,59.913,3.95,0.95,0.21
2023-01-19 19:00:00,19,2023-01-19,7061.83,0,0.0,8.41,21.41,0.98,60.036,3.02,0.95,0.3
2023-01-19 20:00:00,20,2023-01-19,7236.52,0,0.0,9.22,28.22,1.0,60.007,3.51,0.95,0.39
2023-01-19 21:00:00,21,2023-01-19,7066.61,0,0.0,9.17,27.76,0.9869,60.03,3.91,0.95,0.39
2023-01-19 22:00:00,22,2023-01-19,7531.46,0,0.0,8.0,18.43,1.0269,59.985,3.95,0.95,0.24
2023-01-19 23:00:00,23,2023-01-19,7501.55,0,0.0,9.25,28.49,1.0161,59.938,3.98,0.95,0.38
2023-01-20 00:00:00,0,2023-01-20,7445.31,0,0.0,5.39,5.64,0.9918,60.072,3.22,0.95,0.08
2023-01-20 01:00:00,1,2023-01-20,7110.88,0,0.0,8.22,19.99,0.9891,59.942,3.11,0.95,0.28
2023-01-20 02:00:00,2,2023-01-20,6041.8,0,0.0,9.02,26.42,1.0063,60.102,3.83,0.95,0.44
2023-01-20 03:00:00,3,2023-01-20,6078.29,0,0.0,5.65,6.49,1.0005,59.795,3.68,0.95,0.11
2023-01-20 04:00:00,4,2023-01-20,5905.99,0,0.0,5.2,5.06,0.9938,59.986,3.33,0.95,0.09
2023-01-20 05:00:00,5,2023-01-20,5903.0,0,0.0,6.4,9.44,1.0116,59.922,3.33,0.95,0.16
2023-01-20 06:00:00,6,2023-01-20,5524.31,0,0.0,5.6,6.32,0.9875,59.872,3.47,0.95,0.11
2023-01-20 07:00:00,7,2023-01-20,5563.79,48,5.76,5.6,6.32,1.0116,59.993,3.82,0.95,0.22
2023-01-20 08:00:00,8,2023-01-20,5167.15,278,33.36,8.6,22.9,0.9693,59.967,3.86,0.95,1.09
2023-01-20 09:00:00,9,2023-01-20,5453.71,554,66.48,7.63,15.99,1.0122,59.865,3.08,0.95,1.51
2023-01-20 10:00:00,10,2023-01-20,5301.16,562,67.44,7.43,14.77,0.9978,59.942,3.67,0.95,1.55
2023-01-20 11:00:00,11,2023-01-20,5534.48,839,100.68,8.06,18.85,1.0113,59.919,3.92,0.949,2.16
2023-01-20 12:00:00,12,2023-01-20,6296.66,680,81.6,6.62,10.44,0.9809,59.951,3.28,0.95,1.46
2023-01-20 13:00:00,13,2023-01-20,6772.87,704,84.48,6.21,8.62,0.9852,59.954,3.72,0.95,1.37
2023-01-20 14:00:00,14,2023-01-20,6634.07,585,70.2,9.81,33.99,0.9846,59.884,3.53,0.95,1.57
2023-01-20 15:00:00,15,2023-01-20,6806.97,570,68.4,9.07,26.86,1.0286,59.968,3.14,0.95,1.4
2023-01-20 16:00:00,16,2023-01-20,6870.39,267,32.04,7.62,15.93,0.9894,59.887,3.58,0.95,0.7
2023-01-20 17:00:00,17,2023-01-20,7557.78,89,10.68,6.07,8.05,1.0127,60.264,3.57,0.95,0.25
2023-01-20 18:00:00,18,2023-01-20,7223.36,0,0.0,6.2,8.58,1.0006,59.959,3.29,0.95,0.12
2023-01-20 19:00:00,19,2023-01-20,6881.15,0,0.0,7.66,16.18,1.0043,60.195,3.99,0.95,0.24
2023-01-20 20:00:00,20,2023-01-20,7371.72,0,0.0,7.11,12.94,0.9947,59.883,3.63,0.95,0.18
2023-01-20 21:00:00,21,2023-01-20,7761.79,0,0.0,5.21,5.09,1.0215,60.06,3.37,0.95,0.07
2023-01-20 22:00:00,22,2023-01-20,7091.74,0,0.0,5.07,4.69,1.0231,60.083,3.6,0.95,0.07
2023-01-20 23:00:00,23,2023-01-20,7902.38,0,0.0,8.64,23.22,0.9994,59.939,3.01,0.95,0.29
2023-01-21 00:00:00,0,2023-01-21,6108.21,0,0.0,7.63,15.99,0.9866,59.993,3.11,0.95,0.26
2023-01-21 01:00:00,1,2023-01-21,5584.73,0,0.0,5.29,5.33,0.999,59.811,3.93,0.95,0.1
2023-01-21 02:00:00,2,2023-01-21,5525.5,0,0.0,9.28,28.77,1.011,59.8,3.64,0.95,0.52
2023-01-21 03:00:00,3,2023-01-21,5236.54,0,0.0,6.72,10.92,0.9732,59.727,3.42,0.95,0.21
2023-01-21 04:00:00,4,2023-01-21,5016.39,0,0.0,5.91,7.43,1.0276,59.875,3.56,0.95,0.15
2023-01-21 05:00:00,5,2023-01-21,4157.29,0,0.0,9.77,33.57,1.0142,60.164,3.15,0.95,0.81
2023-01-21 06:00:00,6,2023-01-21,4784.26,0,0.0,9.85,34.4,0.9843,60.05,3.1,0.95,0.72
2023-01-21 07:00:00,7,2023-01-21,4819.56,56,6.72,8.03,18.64,1.0162,59.921,3.48,0.95,0.53
2023-01-21 08:00:00,8,2023-01-21,4564.7,350,42.0,5.89,7.36,0.996,59.884,3.34,0.95,1.08
2023-01-21 09:00:00,9,2023-01-21,4325.4,497,59.64,8.62,23.06,1.0048,60.005,3.73,0.949,1.91
2023-01-21 10:00:00,10,2023-01-21,4458.21,598,71.76,6.6,10.35,1.0214,60.049,3.45,0.949,1.84
2023-01-21 11:00:00,11,2023-01-21,4941.01,748,89.76,9.73,33.16,0.9826,59.895,3.22,0.949,2.49
2023-01-21 12:00:00,12,2023-01-21,5323.29,681,81.72,8.02,18.57,0.9856,59.879,3.53,0.949,1.88
2023-01-21 13:00:00,13,2023-01-21,5222.19,591,70.92,7.83,17.28,1.0179,59.968,3.31,0.949,1.69
2023-01-21 14:00:00,14,2023-01-21,5855.14,672,80.64,9.82,34.09,0.9918,60.047,3.1,0.949,1.96
2023-01-21 15:00:00,15,2023-01-21,5691.82,452,54.24,5.66,6.53,1.0015,60.029,3.29,0.95,1.07
2023-01-21 16:00:00,16,2023-01-21,6020.26,328,39.36,5.32,5.42,0.9829,59.739,3.92,0.95,0.74
2023-01-21 17:00:00,17,2023-01-21,6051.97,98,11.76,6.23,8.7,1.0134,60.148,3.7,0.95,0.34
2023-01-21 18:00:00,18,2023-01-21,5888.05,0,0.0,7.12,12.99,0.9817,60.078,3.16,0.95,0.22
2023-01-21 19:00:00,19,2023-01-21,6080.69,0,0.0,9.91,35.04,1.0157,60.1,3.48,0.95,0.58
2023-01-21 20:00:00,20,2023-01-21,6854.83,0,0.0,9.21,28.12,1.0034,60.161,3.15,0.95,0.41
2023-01-21 21:00:00,21,2023-01-21,6447.42,0,0.0,9.87,34.61,0.9762,60.035,3.32,0.95,0.54
2023-01-21 22:00:00,22,2023-01-21,5783.95,0,0.0,7.46,14.95,0.9688,60.072,3.96,0.95,0.26
2023-01-21 23:00:00,23,2023-01-21,6011.29,0,0.0,6.85,11.57,0.9832,60.101,3.11,0.95,0.19
2023-01-22 00:00:00,0,2023-01-22,5992.74,0,0.0,7.5,15.19,1.0045,59.872,3.54,0.95,0.25
2023-01-22 01:00:00,1,2023-01-22,5122.28,0,0.0,8.76,24.2,0.9587,60.11,3.99,0.95,0.47
2023-01-22 02:00:00,2,2023-01-22,5479.44,0,0.0,8.88,25.21,0.9964,59.868,3.65,0.95,0.46
2023-01-22 03:00:00,3,2023-01-22,5378.93,0,0.0,8.05,18.78,1.0155,59.937,3.5,0.95,0.35
2023-01-22 04:00:00,4,2023-01-22,4854.26,0,0.0,6.62,10.44,1.0183,60.039,3.99,0.95,0.22
2023-01-22 05:00:00,5,2023-01-22,4943.4,0,0.0,8.06,18.85,1.0052,59.917,3.81,0.95,0.38
2023-01-22 06:00:00,6,2023-01-22,4662.82,0,0.0,7.59,15.74,1.017,60.244,3.93,0.95,0.34
2023-01-22 07:00:00,7,2023-01-22,4945.19,52,6.24,8.2,19.85,0.9761,60.178,3.04,0.95,0.53
2023-01-22 08:00:00,8,2023-01-22,5148.0,266,31.92,5.64,6.46,0.9965,60.134,3.62,0.95,0.75
2023-01-22 09:00:00,9,2023-01-22,5004.42,574,68.88,9.91,35.04,0.9994,60.01,3.4,0.949,2.08
2023-01-22 10:00:00,10,2023-01-22,5048.09,710,85.2,8.66,23.38,1.0224,60.028,3.5,0.949,2.15
2023-01-22 11:00:00,11,2023-01-22,4789.65,757,90.84,9.03,26.51,1.012,60.118,3.11,0.949,2.45
2023-01-22 12:00:00,12,2023-01-22,4827.34,897,107.64,5.82,7.1,0.9616,59.926,3.52,0.949,2.38
2023-01-22 13:00:00,13,2023-01-22,5171.33,792,95.04,5.15,4.92,1.0251,60.086,3.74,0.949,1.93
2023-01-22 14:00:00,14,2023-01-22,5451.32,594,71.28,5.21,5.09,1.0357,60.048,3.72,0.95,1.4
2023-01-22 15:00:00,15,2023-01-22,5867.11,426,51.12,8.68,23.54,1.0017,59.875,3.93,0.95,1.27
2023-01-22 16:00:00,16,2023-01-22,5971.8,302,36.24,8.27,20.36,1.0057,59.892,3.08,0.95,0.95
2023-01-22 17:00:00,17,2023-01-22,6112.99,116,13.92,5.0,4.5,0.9966,60.06,3.73,0.95,0.3
2023-01-22 18:00:00,18,2023-01-22,5761.81,0,0.0,8.67,23.46,1.0026,60.082,3.6,0.95,0.41
2023-01-22 19:00:00,19,2023-01-22,6202.13,0,0.0,8.66,23.38,1.0175,60.002,3.81,0.95,0.38
2023-01-22 20:00:00,20,2023-01-22,5843.18,0,0.0,5.91,7.43,1.0342,60.023,3.88,0.95,0.13
2023-01-22 21:00:00,21,2023-01-22,6023.85,0,0.0,7.53,15.37,1.0097,59.936,3.44,0.95,0.26
2023-01-22 22:00:00,22,2023-01-22,5518.32,0,0.0,8.05,18.78,0.987,60.141,3.07,0.95,0.34
2023-01-22 23:00:00,23,2023-01-22,5760.62,0,0.0,6.4,9.44,1.0131,59.958,3.87,0.95,0.16
2023-01-23 00:00:00,0,2023-01-23,6771.07,0,0.0,6.76,11.12,0.9887,59.888,3.34,0.95,0.16
2023-01-23 01:00:00,1,2023-01-23,6791.42,0,0.0,8.6,22.9,0.9441,60.075,3.59,0.95,0.34
2023-01-23 02:00:00,2,2023-01-23,6716.03,0,0.0,6.12,8.25,0.9797,60.052,3.03,0.95,0.12
2023-01-23 03:00:00,3,2023-01-23,6174.61,0,0.0,5.83,7.13,0.9939,60.144,3.22,0.95,0.12
2023-01-23 04:00:00,4,2023-01-23,6480.32,0,0.0,6.0,7.78,0.9638,59.786,3.59,0.95,0.12
2023-01-23 05:00:00,5,2023-01-23,5357.99,0,0.0,9.32,29.14,1.0142,60.043,3.83,0.95,0.54
2023-01-23 06:00:00,6,2023-01-23,5575.76,0,0.0,8.05,18.78,1.0051,59.971,3.86,0.95,0.34
2023-01-23 07:00:00,7,2023-01-23,5477.64,52,6.24,8.5,22.11,1.0194,59.877,3.79,0.95,0.52
2023-01-23 08:00:00,8,2023-01-23,5701.99,293,35.16,5.65,6.49,0.9522,59.995,3.64,0.95,0.73
2023-01-23 09:00:00,9,2023-01-23,5836.6,508,60.96,9.62,32.05,1.0142,59.904,3.15,0.95,1.59
2023-01-23 10:00:00,10,2023-01-23,5159.37,636,76.32,6.15,8.37,1.0082,60.157,3.8,0.95,1.64
2023-01-23 11:00:00,11,2023-01-23,5749.85,931,111.72,8.82,24.7,0.9763,60.088,3.21,0.949,2.37
2023-01-23 12:00:00,12,2023-01-23,6424.09,782,93.84,7.88,17.61,0.9832,59.963,3.34,0.949,1.73
2023-01-23 13:00:00,13,2023-01-23,6006.5,837,100.44,7.16,13.21,0.9904,59.939,3.65,0.949,1.89
2023-01-23 14:00:00,14,2023-01-23,6398.36,801,96.12,7.01,12.4,0.9793,60.071,3.42,0.949,1.7
2023-01-23 15:00:00,15,2023-01-23,6580.83,514,61.68,6.32,9.09,0.9805,60.081,3.28,0.95,1.08
2023-01-23 16:00:00,16,2023-01-23,7183.87,405,48.6,5.78,6.95,1.0104,60.072,3.62,0.95,0.77
2023-01-23 17:00:00,17,2023-01-23,6813.55,114,13.68,7.68,16.31,0.999,59.982,3.35,0.95,0.44
2023-01-23 18:00:00,18,2023-01-23,7563.17,0,0.0,9.42,30.09,1.0136,59.927,3.44,0.95,0.4
2023-01-23 19:00:00,19,2023-01-23,7656.5,0,0.0,5.5,5.99,1.0251,60.016,3.83,0.95,0.08
2023-01-23 20:00:00,20,2023-01-23,7497.36,0,0.0,9.27,28.68,1.0153,59.964,3.38,0.95,0.38
2023-01-23 21:00:00,21,2023-01-23,7363.95,0,0.0,8.3,20.58,0.9442,60.067,3.82,0.95,0.28
2023-01-23 22:00:00,22,2023-01-23,7098.92,0,0.0,7.65,16.12,0.9866,60.039,3.5,0.95,0.23
2023-01-23 23:00:00,23,2023-01-23,7132.42,0,0.0,7.32,14.12,1.0096,60.111,3.84,0.95,0.2
2023-01-24 00:00:00,0,2023-01-24,7044.48,0,0.0,7.77,16.89,1.006,60.069,3.05,0.95,0.24
2023-01-24 01:00:00,1,2023-01-24,6737.57,0,0.0,5.39,5.64,1.0346,60.236,3.74,0.95,0.08
2023-01-24 02:00:00,2,2023-01-24,7148.57,0,0.0,6.97,12.19,1.0129,60.033,3.76,0.95,0.17
2023-01-24 03:00:00,3,2023-01-24,6467.16,0,0.0,5.89,7.36,0.9942,60.036,3.06,0.95,0.11
2023-01-24 04:00:00,4,2023-01-24,6134.53,0,0.0,8.16,19.56,0.9439,60.048,3.88,0.95,0.32
2023-01-24 05:00:00,5,2023-01-24,6331.95,0,0.0,6.78,11.22,0.9917,60.036,3.68,0.95,0.18
2023-01-24 06:00:00,6,2023-01-24,5529.09,0,0.0,8.95,25.81,0.982,60.132,3.61,0.95,0.47
2023-01-24 07:00:00,7,2023-01-24,5897.62,50,6.0,7.3,14.0,1.0071,60.049,3.74,0.95,0.34
2023-01-24 08:00:00,8,2023-01-24,5828.22,216,25.92,9.89,34.83,0.9899,59.98,3.59,0.95,1.04
2023-01-24 09:00:00,9,2023-01-24,4687.34,367,44.04,8.41,21.41,1.0281,60.082,3.03,0.95,1.4
2023-01-24 10:00:00,10,2023-01-24,5637.38,548,65.76,7.92,17.88,1.0231,59.982,3.86,0.95,1.48
2023-01-24 11:00:00,11,2023-01-24,5422.0,728,87.36,8.61,22.98,1.0391,60.024,3.92,0.949,2.04
2023-01-24 12:00:00,12,2023-01-24,6249.99,865,103.8,6.21,8.62,0.9933,60.139,3.04,0.949,1.8
2023-01-24 13:00:00,13,2023-01-24,5502.17,779,93.48,5.92,7.47,0.9872,60.017,3.74,0.949,1.83
2023-01-24 14:00:00,14,2023-01-24,6140.51,637,76.44,5.81,7.06,0.9802,60.039,3.82,0.95,1.36
2023-01-24 15:00:00,15,2023-01-24,6859.62,499,59.88,9.22,28.22,0.9791,60.002,3.81,0.95,1.28
2023-01-24 16:00:00,16,2023-01-24,7023.54,389,46.68,6.76,11.12,0.9955,59.978,3.48,0.95,0.82
2023-01-24 17:00:00,17,2023-01-24,7501.55,103,12.36,7.63,15.99,1.029,59.86,3.58,0.95,0.38
2023-01-24 18:00:00,18,2023-01-24,7126.44,0,0.0,7.77,16.89,1.0044,59.773,3.93,0.95,0.24
2023-01-24 19:00:00,19,2023-01-24,7139.0,0,0.0,9.35,29.43,1.015,59.966,3.74,0.95,0.41
2023-01-24 20:00:00,20,2023-01-24,7091.74,0,0.0,7.74,16.69,1.0247,59.859,3.45,0.95,0.24
2023-01-24 21:00:00,21,2023-01-24,8029.81,0,0.0,5.05,4.64,1.0114,60.011,3.49,0.95,0.06
2023-01-24 22:00:00,22,2023-01-24,6962.52,0,0.0,8.69,23.62,0.9874,59.975,3.86,0.95,0.34
2023-01-24 23:00:00,23,2023-01-24,6626.3,0,0.0,9.67,32.55,1.0164,60.092,3.84,0.95,0.49
2023-01-25 00:00:00,0,2023-01-25,6873.97,0,0.0,6.37,9.31,1.0007,59.955,3.85,0.95,0.14
2023-01-25 01:00:00,1,2023-01-25,6736.97,0,0.0,7.96,18.16,1.0083,59.859,3.54,0.95,0.27
2023-01-25 02:00:00,2,2023-01-25,7002.0,0,0.0,8.27,20.36,0.9971,60.193,3.41,0.95,0.29
2023-01-25 03:00:00,3,2023-01-25,5933.51,0,0.0,5.8,7.02,0.9951,60.112,3.91,0.95,0.12
2023-01-25 04:00:00,4,2023-01-25,5632.59,0,0.0,5.71,6.7,1.0063,59.909,3.55,0.95,0.12
2023-01-25 05:00:00,5,2023-01-25,5850.95,0,0.0,7.95,18.09,1.0186,60.063,3.01,0.95,0.31
2023-01-25 06:00:00,6,2023-01-25,5739.68,0,0.0,6.07,8.05,0.9762,59.974,3.26,0.95,0.14
2023-01-25 07:00:00,7,2023-01-25,5559.01,56,6.72,5.01,4.53,1.0194,60.042,3.6,0.95,0.2
2023-01-25 08:00:00,8,2023-01-25,5835.4,259,31.08,7.62,15.93,1.0104,59.977,3.93,0.95,0.81
2023-01-25 09:00:00,9,2023-01-25,5150.4,393,47.16,7.82,17.22,0.9843,60.119,3.96,0.95,1.25
2023-01-25 10:00:00,10,2023-01-25,5468.07,685,82.2,7.63,15.99,0.9924,60.05,3.59,0.949,1.8
2023-01-25 11:00:00,11,2023-01-25,5664.9,575,69.0,7.15,13.16,1.0062,60.04,3.06,0.95,1.45
2023-01-25 12:00:00,12,2023-01-25,5827.62,623,74.76,6.87,11.67,0.9878,60.038,3.15,0.95,1.48
2023-01-25 13:00:00,13,2023-01-25,6742.96,611,73.32,6.12,8.25,1.0241,60.144,3.9,0.95,1.21
2023-01-25 14:00:00,14,2023-01-25,6410.33,644,77.28,6.6,10.35,1.0039,59.964,3.79,0.95,1.37
2023-01-25 15:00:00,15,2023-01-25,6522.8,474,56.88,9.16,27.67,1.005,60.121,3.57,0.95,1.3
2023-01-25 16:00:00,16,2023-01-25,7063.02,355,42.6,9.38,29.71,1.036,59.899,3.74,0.95,1.02
2023-01-25 17:00:00,17,2023-01-25,6503.65,153,18.36,6.71,10.88,1.003,60.027,3.45,0.95,0.45
2023-01-25 18:00:00,18,2023-01-25,6903.29,0,0.0,9.17,27.76,0.9932,59.877,3.63,0.95,0.4
2023-01-25 19:00:00,19,2023-01-25,7474.62,0,0.0,7.82,17.22,1.0044,59.951,3.29,0.95,0.23
2023-01-25 20:00:00,20,2023-01-25,7838.37,0,0.0,5.77,6.92,0.9878,60.047,3.56,0.95,0.09
2023-01-25 21:00:00,21,2023-01-25,7681.62,0,0.0,5.07,4.69,1.0103,60.046,3.4,0.95,0.06
2023-01-25 22:00:00,22,2023-01-25,7255.06,0,0.0,8.39,21.26,0.9759,60.076,3.69,0.95,0.29
2023-01-25 23:00:00,23,2023-01-25,7447.7,0,0.0,8.86,25.04,1.016,59.906,3.99,0.95,0.34
2023-01-26 00:00:00,0,2023-01-26,6957.73,0,0.0,6.73,10.97,0.9962,59.952,3.87,0.95,0.16
2023-01-26 01:00:00,1,2023-01-26,6479.72,0,0.0,5.67,6.56,0.99,59.748,3.27,0.95,0.1
2023-01-26 02:00:00,2,2023-01-26,6214.1,0,0.0,6.05,7.97,1.0138,59.882,3.19,0.95,0.13
2023-01-26 03:00:00,3,2023-01-26,6750.73,0,0.0,6.1,8.17,0.9955,59.934,3.23,0.95,0.12
2023-01-26 04:00:00,4,2023-01-26,6119.57,0,0.0,8.34,20.88,1.0269,60.056,3.03,0.95,0.34
2023-01-26 05:00:00,5,2023-01-26,5490.8,0,0.0,7.41,14.65,1.0015,60.169,3.04,0.95,0.27
2023-01-26 06:00:00,6,2023-01-26,5463.88,0,0.0,8.34,20.88,0.9779,59.915,3.85,0.95,0.38
2023-01-26 07:00:00,7,2023-01-26,5457.3,74,8.88,5.72,6.74,0.9734,59.97,3.59,0.95,0.29
2023-01-26 08:00:00,8,2023-01-26,5506.96,272,32.64,5.49,5.96,0.996,60.061,3.89,0.95,0.7
2023-01-26 09:00:00,9,2023-01-26,5332.27,609,73.08,5.12,4.83,1.0335,59.863,3.68,0.95,1.46
2023-01-26 10:00:00,10,2023-01-26,5252.1,498,59.76,5.23,5.15,0.9703,60.295,4.01,0.95,1.24
2023-01-26 11:00:00,11,2023-01-26,5861.13,943,113.16,8.07,18.92,0.9615,60.213,3.17,0.949,2.25
2023-01-26 12:00:00,12,2023-01-26,6308.62,712,85.44,6.45,9.66,0.991,60.009,3.93,0.95,1.51
2023-01-26 13:00:00,13,2023-01-26,6889.53,967,116.04,7.38,14.47,1.0022,60.109,3.77,0.949,1.89
2023-01-26 14:00:00,14,2023-01-26,7168.92,857,102.84,8.95,25.81,1.0274,59.757,3.23,0.949,1.79
2023-01-26 15:00:00,15,2023-01-26,6394.77,498,59.76,7.1,12.88,0.9833,59.962,3.4,0.95,1.14
2023-01-26 16:00:00,16,2023-01-26,6580.83,303,36.36,9.39,29.81,0.9719,59.907,3.9,0.95,1.01
2023-01-26 17:00:00,17,2023-01-26,7261.65,125,15.0,6.65,10.59,1.0101,60.057,3.83,0.95,0.35
2023-01-26 18:00:00,18,2023-01-26,7139.0,0,0.0,8.07,18.92,0.9908,60.064,3.05,0.95,0.27
2023-01-26 19:00:00,19,2023-01-26,7552.4,0,0.0,6.97,12.19,0.9682,59.978,3.42,0.95,0.16
2023-01-26 20:00:00,20,2023-01-26,7426.76,0,0.0,6.02,7.85,1.0286,59.805,3.28,0.95,0.11
2023-01-26 21:00:00,21,2023-01-26,7381.3,0,0.0,7.31,14.06,0.9942,59.988,3.91,0.95,0.19
2023-01-26 22:00:00,22,2023-01-26,6272.73,0,0.0,7.71,16.5,0.9862,60.196,3.24,0.95,0.26
2023-01-26 23:00:00,23,2023-01-26,7679.83,0,0.0,7.13,13.05,0.975,60.042,3.27,0.95,0.17
2023-01-27 00:00:00,0,2023-01-27,7282.58,0,0.0,7.39,14.53,0.9951,59.987,3.28,0.95,0.2
2023-01-27 01:00:00,1,2023-01-27,6496.47,0,0.0,7.59,15.74,1.0261,60.059,3.41,0.95,0.24
2023-01-27 02:00:00,2,2023-01-27,7109.69,0,0.0,9.89,34.83,1.0004,60.134,3.57,0.95,0.49
2023-01-27 03:00:00,3,2023-01-27,6161.45,0,0.0,9.59,31.75,0.9362,59.917,3.65,0.95,0.52
2023-01-27 04:00:00,4,2023-01-27,5889.84,0,0.0,7.64,16.05,0.974,60.166,3.31,0.95,0.27
2023-01-27 05:00:00,5,2023-01-27,5457.9,0,0.0,8.69,23.62,1.0205,60.171,3.69,0.95,0.43
2023-01-27 06:00:00,6,2023-01-27,5833.61,0,0.0,6.03,7.89,0.9636,59.934,3.32,0.95,0.14
2023-01-27 07:00:00,7,2023-01-27,4851.27,50,6.0,7.26,13.78,1.0278,60.095,3.74,0.95,0.41
2023-01-27 08:00:00,8,2023-01-27,5175.52,293,35.16,6.54,10.07,1.0101,60.087,3.17,0.95,0.87
2023-01-27 09:00:00,9,2023-01-27,5380.72,587,70.44,5.58,6.25,1.0205,59.949,3.73,0.95,1.43
2023-01-27 10:00:00,10,2023-01-27,6038.21,713,85.56,5.28,5.3,1.0003,59.923,3.93,0.95,1.5
2023-01-27 11:00:00,11,2023-01-27,5630.2,668,80.16,6.44,9.62,0.9737,60.066,3.2,0.95,1.59
2023-01-27 12:00:00,12,2023-01-27,5285.6,964,115.68,9.34,29.33,1.0125,59.983,3.76,0.949,2.74
2023-01-27 13:00:00,13,2023-01-27,6428.87,804,96.48,7.93,17.95,1.0091,60.204,3.95,0.949,1.78
2023-01-27 14:00:00,14,2023-01-27,6207.52,532,63.84,8.35,20.96,0.981,59.856,3.48,0.95,1.37
2023-01-27 15:00:00,15,2023-01-27,7085.76,646,77.52,7.44,14.83,0.9553,59.985,3.09,0.95,1.3
2023-01-27 16:00:00,16,2023-01-27,6762.7,370,44.4,7.41,14.65,1.0055,59.938,3.38,0.95,0.87
2023-01-27 17:00:00,17,2023-01-27,7025.93,136,16.32,9.49,30.77,0.9808,60.028,3.24,0.95,0.67
2023-01-27 18:00:00,18,2023-01-27,7132.42,0,0.0,9.59,31.75,1.0124,60.044,3.62,0.95,0.45
2023-01-27 19:00:00,19,2023-01-27,7229.34,0,0.0,8.49,22.03,0.9973,59.921,3.65,0.95,0.3
2023-01-27 20:00:00,20,2023-01-27,7179.68,0,0.0,7.83,17.28,1.027,59.877,3.2,0.95,0.24
2023-01-27 21:00:00,21,2023-01-27,7172.5,0,0.0,8.74,24.03,0.9809,59.982,3.02,0.95,0.34
2023-01-27 22:00:00,22,2023-01-27,7346.6,0,0.0,8.73,23.95,0.997,60.034,3.97,0.95,0.33
2023-01-27 23:00:00,23,2023-01-27,7326.86,0,0.0,6.99,12.3,0.9316,59.949,3.03,0.95,0.17
2023-01-28 00:00:00,0,2023-01-28,5716.95,0,0.0,7.22,13.55,1.0179,59.974,3.84,0.95,0.24
2023-01-28 01:00:00,1,2023-01-28,5509.35,0,0.0,9.01,26.33,1.0049,60.107,3.42,0.95,0.48
2023-01-28 02:00:00,2,2023-01-28,5939.5,0,0.0,7.25,13.72,0.9649,60.012,3.75,0.95,0.23
2023-01-28 03:00:00,3,2023-01-28,5256.89,0,0.0,6.2,8.58,1.0082,59.899,3.8,0.95,0.16
2023-01-28 04:00:00,4,2023-01-28,4703.5,0,0.0,7.48,15.07,0.9789,59.919,3.57,0.95,0.32
2023-01-28 05:00:00,5,2023-01-28,4711.28,0,0.0,5.86,7.24,1.0009,60.048,3.09,0.95,0.15
2023-01-28 06:00:00,6,2023-01-28,4631.11,0,0.0,7.13,13.05,0.9821,60.035,3.99,0.95,0.28
2023-01-28 07:00:00,7,2023-01-28,4680.17,58,6.96,5.53,6.09,1.0042,59.813,3.1,0.95,0.28
2023-01-28 08:00:00,8,2023-01-28,5160.57,289,34.68,5.95,7.58,1.0314,59.855,3.14,0.95,0.82
2023-01-28 09:00:00,9,2023-01-28,4640.68,569,68.28,8.62,23.06,0.9997,60.124,3.61,0.949,1.97
2023-01-28 10:00:00,10,2023-01-28,4488.72,517,62.04,9.33,29.24,1.0066,60.1,3.41,0.949,2.03
2023-01-28 11:00:00,11,2023-01-28,4774.69,834,100.08,7.76,16.82,0.9957,59.821,3.35,0.949,2.45
2023-01-28 12:00:00,12,2023-01-28,5156.98,753,90.36,5.12,4.83,1.0165,59.99,3.05,0.949,1.85
2023-01-28 13:00:00,13,2023-01-28,5494.99,901,108.12,6.61,10.4,1.0188,59.811,3.82,0.949,2.16
2023-01-28 14:00:00,14,2023-01-28,5420.21,774,92.88,6.67,10.68,0.9837,59.882,3.53,0.949,1.91
2023-01-28 15:00:00,15,2023-01-28,5322.1,484,58.08,7.78,16.95,1.0247,59.841,3.36,0.95,1.41
2023-01-28 16:00:00,16,2023-01-28,5796.51,422,50.64,7.91,17.82,0.9734,60.042,3.61,0.95,1.18
2023-01-28 17:00:00,17,2023-01-28,5913.77,165,19.8,8.77,24.28,1.0024,59.954,3.42,0.95,0.75
2023-01-28 18:00:00,18,2023-01-28,6321.19,0,0.0,5.78,6.95,1.0108,59.908,3.9,0.95,0.11
2023-01-28 19:00:00,19,2023-01-28,6421.09,0,0.0,7.82,17.22,1.0286,60.007,3.72,0.95,0.27
2023-01-28 20:00:00,20,2023-01-28,6565.27,0,0.0,9.12,27.31,0.9849,60.026,3.28,0.95,0.42
2023-01-28 21:00:00,21,2023-01-28,6124.36,0,0.0,5.65,6.49,0.9895,60.223,3.61,0.95,0.11
